id,event_type,event_cause,corridor,junction,police_station,zone,road_closure_probability,predicted_duration_band,risk_level,risk_score,manpower,barricading,diversion,equipment,agency_alerts,hotspot_level,hotspot_score,actual_duration_band,target_road_closure,latitude,longitude,start_datetime,description,duration_band,is_peak_hour,valid_duration_label,prob_duration_long,prob_duration_medium,prob_duration_short,total_events,closure_rate,control_room,primary_trigger,playbook_json
FKID007546,unplanned,vehicle_breakdown,non-corridor,devasandra(k r puram),k.r. pura,east zone 2,0.8917365,short,high,61.08,4-6 officers + 2 patrol units,Barricade readiness at affected arm and upstream junction.,Activate partial diversion and push advisory to nearby corridors.,"barricades, clearance crew, portable signage, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,16.5,short,1,13.0083753,77.6925957,2024-01-06 19:25:46.577000+00:00,,short,0,1,0.007322394413504387,0.38335823703109,0.6093193685554059,30,0.13333333333333333,Control-room loop with field updates every 10 minutes.,vehicle_breakdown,"{""risk_level"": ""high"", ""risk_score"": 61.08, ""manpower"": ""4-6 officers + 2 patrol units"", ""barricading"": ""Barricade readiness at affected arm and upstream junction."", ""diversion"": ""Activate partial diversion and push advisory to nearby corridors."", ""control_room"": ""Control-room loop with field updates every 10 minutes."", ""equipment"": [""barricades"", ""clearance crew"", ""portable signage"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007547,unplanned,vehicle_breakdown,bellary road 2,yelhankacircle,yelahanka,north zone 2,0.040327396,medium,medium,35.2,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.3,medium,0,13.0933167,77.5970884,2024-01-06 20:32:24.682000+00:00,,medium,0,1,0.0,0.7440396547386846,0.25596034526131556,30,0.0,Notify station control and monitor every 15 minutes.,vehicle_breakdown,"{""risk_level"": ""medium"", ""risk_score"": 35.2, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007549,unplanned,vehicle_breakdown,bellary road 2,yelhankacircle,yelahanka,north zone 2,0.06344572,medium,medium,36.25,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.3,medium,0,13.0933004,77.5970311,2024-01-06 20:49:09.323000+00:00,,medium,0,1,0.0,0.6829734107295953,0.3170265892704051,30,0.0,Notify station control and monitor every 15 minutes.,vehicle_breakdown,"{""risk_level"": ""medium"", ""risk_score"": 36.25, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007556,unplanned,vehicle_breakdown,non-corridor,jp nagar 9th cross-24th main jn,j.p. nagar,south zone 1,0.23063639,medium,medium,43.6,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,10.75,medium,0,12.9114476,77.5858614,2024-01-06 22:09:29.396000+00:00,Traffic Slow moving sir,medium,0,1,0.0018368530020703932,0.7137117929575243,0.2844513540404052,5,0.2,Notify station control and monitor every 15 minutes.,vehicle_breakdown,"{""risk_level"": ""medium"", ""risk_score"": 43.6, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007557,unplanned,others,bellary road 2,yelhankacircle,yelahanka,north zone 2,0.2760631,long,medium,53.81,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"reflective jackets, traffic cones","control room, traffic police",low,11.3,long,0,13.094135,77.5973271,2024-01-06 22:20:46.214000+00:00,Cleaning work coffee day towards airport sir,long,0,1,0.738932243549787,0.14652269027891884,0.11454506617129424,30,0.0,Notify station control and monitor every 15 minutes.,default,"{""risk_level"": ""medium"", ""risk_score"": 53.81, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""reflective jackets"", ""traffic cones""], ""agency_alerts"": [""control room"", ""traffic police""], ""primary_trigger"": ""default""}"
FKID007558,unplanned,others,bellary road 1,mekhricircle,sadashivanagar,north zone 2,0.1092689,long,medium,49.02,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"reflective jackets, traffic cones","control room, traffic police",medium,20.33235294117647,short,0,13.014608,77.5840855,2024-01-06 23:30:52.349000+00:00,Car offload near stock 15,short,0,1,0.3669161521536949,0.33592958840232223,0.2971542594439828,51,0.0196078431372549,Notify station control and monitor every 15 minutes.,default,"{""risk_level"": ""medium"", ""risk_score"": 49.02, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""reflective jackets"", ""traffic cones""], ""agency_alerts"": [""control room"", ""traffic police""], ""primary_trigger"": ""default""}"
FKID007560,planned,construction,irr(thanisandra road),bda junctio-koramangala,adugodi,south zone 2,0.8470678,long,critical,89.25,8+ officers + inspector oversight + 3 patrol units,Full barricade deployment and protected emergency lane.,Activate full diversion plan and public advisory immediately.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",medium,17.099999999999998,medium,1,12.9314883,77.62259614,2024-01-07 00:29:30.565000+00:00,"ನಮಸ್ತೆ ಸರ್ 
ಕೋರಮಂಗಲ ಬಿಡಿಎ ಜಂಕ್ಷನ್ ನಿಂದ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಕಡೆಗೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಪ್ಲೇ ಓವರ್ ಕಾಮಗಾರಿಗಾಗಿ ಮರ ಕಡಿಯುತ್ತಿರುವುದರಿಂದ  ವಾಹನ ಸವಾರರಿಗೆ ಬದಲಿ ಮಾರ್ಗದಲ್ಲಿ ಹೋಗುವಂತೆ ಸೂಚಿಸಿದೆ. ವಾಹನಗಳು ಕಡಿಮೆ ಇರುವುದರಿಂದ ಯಾವುದೇ ಸಂಚಾರ ದಟ್ಟಣೆ  ಇರುವುದಿಲ್ಲ.",medium,0,1,0.42615227650492105,0.23211656240139658,0.3417311610936824,6,0.3333333333333333,Dedicated control-room monitoring until clearance.,construction,"{""risk_level"": ""critical"", ""risk_score"": 89.25, ""manpower"": ""8+ officers + inspector oversight + 3 patrol units"", ""barricading"": ""Full barricade deployment and protected emergency lane."", ""diversion"": ""Activate full diversion plan and public advisory immediately."", ""control_room"": ""Dedicated control-room monitoring until clearance."", ""equipment"": [""barricades"", ""portable signage"", ""reflective cones"", ""reflective jackets"", ""traffic cones"", ""warning signage""], ""agency_alerts"": [""control room"", ""road works contractor"", ""traffic police""], ""primary_trigger"": ""construction""}"
FKID007561,unplanned,vehicle_breakdown,mysore road,policecornerjunc,halasuru gate,central zone 2,0.1719102,short,low,27.91,1 patrol unit,No barricading by default; keep cones ready if lane obstruction grows.,No diversion. Monitor junction approach roads.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,13.919565217391302,short,0,12.9678355,77.5873773,2024-01-07 00:58:20.745000+00:00,,short,0,1,0.0018965195660886546,0.13271515928115865,0.865388321152753,23,0.13043478260869565,Log and monitor.,vehicle_breakdown,"{""risk_level"": ""low"", ""risk_score"": 27.91, ""manpower"": ""1 patrol unit"", ""barricading"": ""No barricading by default; keep cones ready if lane obstruction grows."", ""diversion"": ""No diversion. Monitor junction approach roads."", ""control_room"": ""Log and monitor."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007562,unplanned,accident,orr east 1,ibblurjunction',bellandur,south zone 2,0.18228072,short,medium,31.81,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,5.35,short,0,12.921751,77.6617091,2024-01-07 00:52:53.583000+00:00,Send to ps,short,0,1,0.10216691365845677,0.2707091847901233,0.6271239015514201,13,0.0,Notify station control and monitor every 15 minutes.,accident,"{""risk_level"": ""medium"", ""risk_score"": 31.81, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""ambulance standby"", ""crash cones"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""medical emergency support"", ""traffic police""], ""primary_trigger"": ""accident""}"
FKID007563,unplanned,accident,orr east 1,ibblurjunction',bellandur,south zone 2,0.18280964,short,medium,31.83,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,5.35,short,0,12.9215257,77.661963,2024-01-07 00:51:04.214842+00:00,,short,0,1,0.08598654466461417,0.2633734695485536,0.6506399857868324,13,0.0,Notify station control and monitor every 15 minutes.,accident,"{""risk_level"": ""medium"", ""risk_score"": 31.83, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""ambulance standby"", ""crash cones"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""medical emergency support"", ""traffic police""], ""primary_trigger"": ""accident""}"
FKID007564,unplanned,vehicle_breakdown,non-corridor,ring road-near kengunte junction,jnanabharathi,west zone 1,0.5272217,short,medium,40.46,2 officers + 1 patrol unit,Local channelization with cones/signage near incident point.,Prepare local diversion if queue spills to adjacent junction.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,2.4499999999999997,short,0,12.9598114,77.5043572,2024-01-07 01:27:56.024000+00:00,,short,0,1,0.003014589420742399,0.20947717113752662,0.787508239441731,7,0.0,Notify station control and monitor every 15 minutes.,vehicle_breakdown,"{""risk_level"": ""medium"", ""risk_score"": 40.46, ""manpower"": ""2 officers + 1 patrol unit"", ""barricading"": ""Local channelization with cones/signage near incident point."", ""diversion"": ""Prepare local diversion if queue spills to adjacent junction."", ""control_room"": ""Notify station control and monitor every 15 minutes."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007566,unplanned,vehicle_breakdown,bellary road 1,hebbalflyoverjunc,hebbala,north zone 1,0.0799206,short,low,26.98,1 patrol unit,No barricading by default; keep cones ready if lane obstruction grows.,No diversion. Monitor junction approach roads.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,7.940909090909091,short,0,13.0426306,77.5908214,2024-01-07 04:27:09.206000+00:00,,short,1,1,0.0,0.2714552329924352,0.7285447670075648,11,0.09090909090909091,Log and monitor.,vehicle_breakdown,"{""risk_level"": ""low"", ""risk_score"": 26.98, ""manpower"": ""1 patrol unit"", ""barricading"": ""No barricading by default; keep cones ready if lane obstruction grows."", ""diversion"": ""No diversion. Monitor junction approach roads."", ""control_room"": ""Log and monitor."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
FKID007567,unplanned,vehicle_breakdown,non-corridor,gangammagudijunc,jalahalli,north zone 2,0.24230336,short,low,27.53,1 patrol unit,No barricading by default; keep cones ready if lane obstruction grows.,No diversion. Monitor junction approach roads.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,2.0999999999999996,short,0,13.0566142,77.546737,2024-01-07 05:04:06.729000+00:00,[PERSON] downe,short,0,1,0.0,0.31172470929942475,0.6882752907005756,6,0.0,Log and monitor.,vehicle_breakdown,"{""risk_level"": ""low"", ""risk_score"": 27.53, ""manpower"": ""1 patrol unit"", ""barricading"": ""No barricading by default; keep cones ready if lane obstruction grows."", ""diversion"": ""No diversion. Monitor junction approach roads."", ""control_room"": ""Log and monitor."", ""equipment"": [""clearance crew"", ""reflective jackets"", ""tow van"", ""traffic cones""], ""agency_alerts"": [""traffic police"", ""traffic police tow unit""], ""primary_trigger"": ""vehicle_breakdown""}"
